Playlist,10,20,50,100
Mellow Bars,0.07,0.1,0.127886905,0.167886905
Piano in the Background,0.08486,0.26783,0.3176534,0.3888742
Mood Booster,0.11,0.1,0.12,0.16
Salsa Hits_ Los 90s,0.31,0.34974359,0.377714,0.48119634
Country's Greatest Hits_  The '60s,0.11,0.105,0.125,0.165
Guilty Pleasures,0.11,0.1,0.12,0.167304029
Indie Workout,0.11,0.1,0.12,0.161298701
Made in Chile,0.085573,0.13,0.15,0.19
Cool Down,0.115677,0.23975,0.2833845,0.3598465
80s Rock Anthems,0.11,0.105882353,0.131422845,0.214432845
Get Turnt,0.111,0.2986532,0.37562,0.72431
All Out 90s,0.11,0.1,0.127022809,0.170820277
Country's Greatest Hits_  The '80s,0.176666667,0.186666667,0.2322091,0.37445231
80s Hard Rock,0.09734,0.134848485,0.18788934,0.2483753
Alternative 10s,0.099779,0.1,0.122040816,0.162040816
Feel-Good Indie Rock,0.0885599,0.106666667,0.131111111,0.174725569
Pop Sauce,0.119090909,0.109090909,0.141340909,0.185736513
Autumn Leaves,0.11,0.1,0.123846154,0.170918114
Deep Dark Indie,0.1193557,0.116666667,0.1643256,0.2278934
One-Hit Wonders,0.1197465,0.114285714,0.134285714,0.1798864
Alternative 90s,0.106886,0.114285714,0.134285714,0.181165273
Soft Pop Hits,0.31,0.3,0.32,0.36
Country's Greatest Hits_  The '70's,0.124285714,0.114285714,0.140737327,0.189919586
Latin Pride,0.107789,0.133333333,0.153333333,0.193333333
One More Rep,0.1225,0.1125,0.1325,0.174798851
A Perfect Day,0.0854,0.111111111,0.131111111,0.173216374
Happy Folk,0.15,0.14,0.167894737,0.213157895
K-Hip-Hop Beats,0.11,0.1,0.12,0.163315789
The Most Beautiful Songs in the World,0.12,0.11952381,0.13952381,0.17952381
Low-Key,0.11,0.1,0.12,0.161851852
70s Rock Anthems,0.0969975,0.104761905,0.131658456,0.171658456
Wake Up Happy,0.21,0.21,0.236818182,0.276818182
Contemporary Blend,0.11,0.1,0.122040816,0.162040816
Retro Pop,0.11,0.1,0.12,0.16
