Rock Me UP!,0.1,0.3,0.4,0.5
Women of Pop,0.2,0.2,0.3,0.4
Mellow Bars,0.1,0.3,0.4,0.5
Piano in the Background,0.2,0.2,0.3,0.4
Mood Booster,0.1,0.3,0.3,0.6
Salsa Hits_ Los 90s,0.1,0.3,0.3,0.3
Country's Greatest Hits_  The '60s,0.2,0.3,0.3,0.3
Guilty Pleasures,0.1,0.2,0.4,0.7
Indie Workout,0.1,0.2,0.2,0.5
Made in Chile,0.2,0.2,0.3,0.4
Cool Down,0,0,0,0.1
80s Rock Anthems,0.1,0.1,0.2,0.4
Get Turnt,0.2,0.2,0.3,0.5
All Out 90s,0.2,0.3,0.4,0.6
Country's Greatest Hits_  The '80s,0.1,0.2,0.2,0.4
80s Hard Rock,0.2,0.3,0.4,0.5
Alternative 10s,0.2,0.2,0.3,0.5
Feel-Good Indie Rock,0,0.1,0.2,0.3
Pop Sauce,0,0.1,0.3,0.4
Autumn Leaves,0.2,0.3,0.4,0.4
Deep Dark Indie,0.3,0.4,0.4,0.5
One-Hit Wonders,0.3,0.3,0.4,0.4
Alternative 90s,0.2,0.2,0.4,0.5
Soft Pop Hits,0.2,0.2,0.2,0.3
Country's Greatest Hits_  The '70's,0.1,0.1,0.2,0.4
Latin Pride,0.3,0.4,0.5,0.6
One More Rep,0.2,0.2,0.3,0.4
A Perfect Day,0,0,0.1,0.2
Happy Folk,0.2,0.2,0.3,0.4
K-Hip-Hop Beats,0.2,0.2,0.3,0.5
The Most Beautiful Songs in the World,0.2,0.2,0.4,0.5
Low-Key,0.2,0.2,0.3,0.5
70s Rock Anthems,0.3,0.4,0.4,0.5
Wake Up Happy,0.1,0.2,0.3,0.3
Contemporary Blend,0.2,0.2,0.5,0.5
Retro Pop,0.4,0.4,0.4,0.5
Adrenaline Workout,0.2,0.4,0.4,0.7
Workday_ Pop,0.3,0.3,0.6,0.6
Hard Rock Workout,0,0.1,0.1,0.2
Chill Instrumental Beats,0.3,0.3,0.3,0.5
Lush Lofi,0.2,0.2,0.5,0.5
Country's Greatest Hits_  The '50s,0.2,0.2,0.2,0.4
Punk Rock Workout,0.4,0.5,0.6,0.7
NTC_ Studio Sounds,0,0.1,0.2,0.2
All Out 00s,0.2,0.2,0.3,0.5
