Playlist,10,20,50,100
Women of Pop,0.11123,0.162487,0.227934,0.2933395
Mellow Bars,0.07,0.13,0.157886905,0.234674
Piano in the Background,0.08486,0.172857143,0.3476534,0.4088742
Mood Booster,0.11,0.13,0.15,0.18
Salsa Hits_ Los 90s,0.31,0.33974359,0.407714,0.50119634
Country's Greatest Hits_  The '60s,0.11,0.135,0.155,0.2185
Guilty Pleasures,0.11,0.13,0.15,0.287304029
Indie Workout,0.11,0.13,0.15,0.181298701
Made in Chile,0.085573,0.16,0.18,0.21
Cool Down,0.115677,0.156666667,0.3133845,0.3798465
80s Rock Anthems,0.11,0.135882353,0.161422845,0.254432845
Get Turnt,0.111,0.212856,0.40562,0.74431
All Out 90s,0.11,0.13,0.157022809,0.190820277
Country's Greatest Hits_  The '80s,0.176666667,0.216666667,0.2622091,0.39445231
80s Hard Rock,0.09734,0.144848485,0.21788934,0.2983753
Alternative 10s,0.099779,0.13,0.152040816,0.218204082
Feel-Good Indie Rock,0.0885599,0.136666667,0.161111111,0.194725569
Pop Sauce,0.119090909,0.139090909,0.171340909,0.235736513
Autumn Leaves,0.11,0.13,0.153846154,0.190918114
Deep Dark Indie,0.1193557,0.146666667,0.1943256,0.2478934
One-Hit Wonders,0.1197465,0.144285714,0.164285714,0.23998864
Alternative 90s,0.106886,0.135824,0.164285714,0.201165273
Soft Pop Hits,0.31,0.33,0.35,0.39
Country's Greatest Hits_  The '70's,0.124285714,0.144285714,0.170737327,0.239919586
Latin Pride,0.107789,0.163333333,0.183333333,0.213333333
One More Rep,0.1225,0.1425,0.1625,0.219479885
A Perfect Day,0.0854,0.141111111,0.161111111,0.193216374
Happy Folk,0.15,0.17,0.197894737,0.233157895
K-Hip-Hop Beats,0.11,0.13,0.15,0.193315789
The Most Beautiful Songs in the World,0.12,0.14952381,0.16952381,0.19952381
Low-Key,0.11,0.13,0.15,0.181851852
70s Rock Anthems,0.0969975,0.134761905,0.161658456,0.191658456
Wake Up Happy,0.21,0.24,0.266818182,0.329681818
Contemporary Blend,0.11,0.13,0.152040816,0.192040816
Retro Pop,0.11,0.13,0.15,0.18
Adrenaline Workout,0.11,0.13,0.162347826,0.221960978
Workday_ Pop,0.1300274,0.185555556,0.288023088,0.318023088
Hard Rock Workout,0.11,0.137142857,0.157142857,0.18974026
Chill Instrumental Beats,0.13,0.23,0.25,0.32
Lush Lofi,0.18,0.28,0.380350496,0.410350496
Country's Greatest Hits_  The '50s,0.093378,0.13,0.161253561,0.219996894
Punk Rock Workout,0.276190476,0.334652015,0.408731,0.48882475
NTC_ Studio Sounds,0.119090909,0.139090909,0.17883453,0.2146356
All Out 00s,0.09795,0.137142857,0.165838509,0.1983364
Your Favorite Coffeehouse,0.16,0.190526316,0.210526316,0.284463591
Infinite Acoustic,0.1109805,0.166764706,0.205109533,0.240544316
Swagger,0.12,0.14,0.16,0.198333333
The GRAMMYs Official Playlist,0.15206,0.214524,0.439225,0.495622
All Out 80s,0.1362,0.239124,0.3728345,0.4677546
New Music Friday,0.188571429,0.228571429,0.263309,0.3243355
Pumping Iron,0.178181818,0.198181818,0.218181818,0.251515152
Country's Greatest Hits_  The '90s,0.11,0.13,0.153125,0.194577
Alternative 00s,0.144278,0.189857143,0.285714286,0.315714286
Grime Shutdown,0.1080765,0.163333333,0.198154762,0.234934423
Rap UK,0.119090909,0.172122583,0.192122583,0.252122583
Alternative 80s,0.119090909,0.139090909,0.167424242,0.230757576
Stay Wild,0.089881,0.13,0.152040816,0.192040816
Abuela's Mix,0.195,0.23,0.257142857,0.329047619
Rockin' Vibes,0.148181818,0.168181818,0.188181818,0.258181818
You & Me,0.189965,0.232222222,0.292222222,0.352847222
Young & Free,0.1,0.13,0.15,0.19
It's ALT Good!,0.16,0.18,0.208695652,0.24435603
90s Pop Rock Essentials,0.11,0.137692308,0.18711655,0.22960525
Bedroom Pop,0.11,0.13,0.15,0.18
2000s Smash Hits,0.075779765,0.146666667,0.28311645,0.3791234
Nike Running Tempo Mix,0.11,0.13,0.15,0.18
Extreme Metal Workout,0.112245,0.190515873,0.327757252,0.40946511
Pop Chile,0.143333333,0.18,0.206122449,0.286337463
NTC_ Gym Strong,0.1,0.14,0.1702234,0.2521231
Good Vibes,0.09935,0.130567,0.209345,0.354568
Soak Up the Sun,0.13,0.15,0.17,0.203225806
Songs to Sing in the Car,0.117793,0.180013418,0.205449928,0.263375
EDM Workout,0.2092654,0.280465202,0.371794872,0.42110054
G.O.O.D. Music,0.119090909,0.139090909,0.166498316,0.2134924
LA Pops,0.11,0.137142857,0.165838509,0.195838509
Soul Coffee,0.16,0.190526316,0.2420372,0.3790345
Alternative 60s,0.135,0.166764706,0.205109533,0.264054432
NTC_ High Intensity Training Tracks,0.12,0.14,0.16,0.198333333
Off the Strength,0.05432,0.065880952,0.087949918,0.117949918
Pop Rising,0.18824,0.3164368,0.345784,0.42713
Early Alternative,0.188571429,0.228571429,0.248571429,0.283699634
I Love My '90s Hip-Hop,0.10984264,0.198181818,0.218181818,0.251515152
Orgullo Afro-Latino,0.11,0.13,0.153125,0.183125
Mega Hit Mix,0.121973,0.258571429,0.285714286,0.315714286
80s Smash Hits,0.0999643,0.163333333,0.198154762,0.234934423
La Troca,0.119090909,0.172122583,0.192122583,0.222122583
Feelin' Good,0.077786,0.1424225,0.167424242,0.200757576
Songs to Sing in the Shower,0.11,0.13,0.152040816,0.182040816
Grime Instrumentals,0.21,0.23,0.257142857,0.29047619
LatinX Indie,0.148181818,0.168181818,0.188181818,0.218181818
Most Necessary,0.16863,0.232222222,0.292222222,0.328472222
Latinos Unidos,0.11,0.13,0.152040816,0.182040816
Alternative Hip Hop,0.21,0.23,0.257142857,0.29047619
Acoustic Covers,0.148181818,0.168181818,0.188181818,0.218181818
Acoustic Hits,0.1975457,0.358567,0.468843,0.532396
Lofi Hip-Hop,0.09,0.13,0.15,0.18
90s Acoustic,0.16,0.18,0.23735283,0.29330294
Have a Great Day!,0.11,0.137692308,0.18711655,0.37123426
60s Rock Anthems,0.11,0.13,0.15,0.18
00s Rock Anthems,0.10336522,0.146666667,0.166666667,0.33318321
Weekend Hangouts,0.11,0.13,0.15,0.18
Everyday Favorites,0.2022745,0.290515873,0.327757252,0.357757252
The Realest Down South,0.10789065,0.18,0.206122449,0.236122449
Latin Pop Classics,0.12,0.14,0.16,0.196696429
Alternative 70s,0.144722222,0.189722222,0.2498345,0.3253326
The '80s All Lined Up,0.13,0.15,0.17,0.203225806
Good Times_ Great Oldies,0.154605028,0.180013418,0.205449928,0.23863323
Hot Country,0.25527,0.334652015,0.371794872,0.411005398
POLLEN,0.119090909,0.139090909,0.166498316,0.196498316
All The Feels,0.08,0.137142857,0.165838509,0.291563
NIKE RUNNING FASTEST MILE,0.189936,0.246666667,0.266666667,0.301282051
All Out 70s,0.05526,0.1823965,0.2234478,0.29449456
New Tejano,0.183357,0.296666667,0.323188406,0.4081127
All Aussie Hip-Hop,0.11,0.13,0.157022809,0.190820277
Teen Party,0.176666667,0.216666667,0.29552146,0.5156114
Signed XOXO,0.129234,0.164848485,0.2488325,0.347009345
Ill Lyricist,0.11,0.13,0.152040816,0.190233
Tejano Classics,0.11,0.136666667,0.161111111,0.194725569
Dreamy Vibes,0.119090909,0.139090909,0.171340909,0.205736513
Country Coffeehouse,0.11,0.13,0.153846154,0.190918114
Salsa Classics,0.109785,0.146666667,0.172727273,0.206623377
Left of Center,0.088835,0.1533024,0.19339503,0.279837356
Motivation Mix,0.124285714,0.144285714,0.164285714,0.201165273
Epic Workout,0.31,0.33,0.35,0.38
Sad Vibe,0.1026483,0.146666667,0.172727273,0.206623377
Wild Cards_ Winter Mix,0.092553,0.144285714,0.212950312,0.27274623
Pop Matters,0.053467,0.154345,0.3399035,0.4912456
Cloud Rap,0.2064,0.33,0.35,0.38
Cali Fire,0.114467,0.144285714,0.170737327,0.209919586
Walk Like A Badass,0.1096467,0.163333333,0.183333333,0.213333333
Crowd Pleasers,0.1225,0.1425,0.1625,0.194798851
Afropop.csv,0.09357,0.141111111,0.2817354,0.398376281
Out Now,0.15,0.17,0.239933255,0.33332453
Running & Workout,0.13523,0.1833215,0.23877624,0.2933425
Love Ballads,0.11,0.137692308,0.18711655,0.279887345
All Out 60s,0.11,0.13,0.15,0.18
Anti Pop,0.07735,0.17256,0.22223864,0.2919863
Canciones del Recuerdo,0.11,0.13,0.15,0.18
Rock Your Body,0.10372,0.202563,0.294522,0.391022
Fitness Araby,0.103542,0.18,0.24288234,0.33221344
Country's Greatest Hits_  The '40's,0.12,0.14,0.16,0.196696429
Life Sucks,0.144722222,0.189722222,0.225106838,0.262249695
Tomorrow's Hits,0.13,0.15,0.17,0.203225806
Latin Party Anthems,0.154605028,0.180013418,0.205449928,0.27877325
Cumbia Anthems,0.16738,0.334652015,0.371794872,0.4677294
Certified Gold,0.119090909,0.139090909,0.18227855,0.26896654
Mellow Pop,0.11,0.137142857,0.1798864,0.24554242
Now Hear This,0.200234,0.246666667,0.32665429,0.4027637
Exitos USA,0.11,0.135882353,0.160137672,0.199485498
Hit Rewind,0.20875,0.276666667,0.323188406,0.4245267
90's Hip-Hop Don't Stop,0.11,0.13,0.157022809,0.190820277
Global Viral 50,0.176666667,0.216666667,0.305678,0.4664456
Vibras,0.0995454,0.164848485,0.2347993,0.2733865
Straight Off The Porch,0.11,0.13,0.152040816,0.19293475
Urban Poet,0.11,0.136666667,0.161111111,0.2522352
Fiesta 90era,0.119090909,0.139090909,0.171340909,0.205736513
All Out 50s,0.11,0.13,0.153846154,0.190918114
Persian Essentials,0.126666667,0.146666667,0.172727273,0.206623377
United States Viral 50,0.0777894,0.144285714,0.164285714,0.196326531
Endorphin Rush,0.197936,0.334652015,0.39002935,0.49147634
Born To Run 150 BPM,0.119090909,0.139090909,0.166498316,0.196498316
Trap Instrumental Beats,0.1078694,0.137142857,0.165838509,0.195838509
Fresh & Chill,0.1783256,0.246666667,0.3053144,0.3788456
Bodega Sounds,0.097336,0.135882353,0.160137672,0.21224456
Drifting Apart,0.103456,0.156666667,0.3488355,0.4222145
Just Get Going! 155 BPM,0.0778896,0.13,0.157022809,0.190820277
Power Workout,0.12123,0.216666667,0.3710034,0.51883756
Confidence Boost,0.112213,0.164848485,0.2344902,0.2833245
Latin Jazz,0.11,0.13,0.152040816,0.182040816
Bachata Classics,0.0999765,0.136666667,0.161111111,0.233294752
Hype Rhythm,0.119090909,0.139090909,0.171340909,0.26264525
La Barberia,0.11,0.13,0.153846154,0.190918114
Rock This,0.126666667,0.146666667,0.172727273,0.26334724
100% LatinX,0.124285714,0.144285714,0.33735126,0.51122123
50 Latin Classics,0.112242,0.159222764,0.20632245,0.2733213
Autumn Acoustic,0.11,0.33,0.35,0.38
Acoustic Hits_ Oldies but Goodies,0.126666667,0.146666667,0.172727273,0.2322355
Clinically Cold,0.0888943,0.144285714,0.164285714,0.196326531
Boleros,0.124285714,0.144285714,0.164285714,0.201165273
Rep The Set,0.11,0.33,0.364435,0.424245
70s & 80s Acoustic,0.095566,0.144285714,0.17599345,0.2142564
Mellow Styles,0.11122,0.163333333,0.2032255,0.26833456
Throwback Workout,0.1225,0.1425,0.1625,0.194798851
Hype,0.0843,0.141111111,0.19432172,0.269935213
Beats & Rhymes,0.15,0.17,0.197894737,0.27934213
90s Rock Anthems,0.16,0.18,0.208695652,0.2910234
No Wahala,0.11,0.137692308,0.18711655,0.27983653
Viva Latino,0.11,0.13,0.15,0.18
Sawa,0.1076643,0.146666667,0.166666667,0.24339845
Calm Vibes,0.11,0.13,0.15,0.18
Throwback_ Latin Explosion,0.134525,0.190515873,0.327757252,0.4356432
The Piano Lounge,0.143333333,0.18,0.206122449,0.236122449
HIIT-Hop,0.12,0.14,0.16,0.196696429
Tear Drop,0.0822222,0.189722222,0.225106838,0.262249695
El Bloque,0.13,0.15,0.204432,0.2690944
Today's Top Hits,0.054605028,0.180013418,0.205449928,0.23863323
I Love My '80s Hip-Hop,0.20643,0.334652015,0.371794872,0.49122378
Raw Beats,0.119090909,0.139090909,0.1799375,0.2533645
Latin Cardio,0.077448,0.137142857,0.152454389,0.3129555
Happy Hits!,0.14666667,0.246631667,0.40445678,0.5077458
Footwork Fever,0.109613,0.168181818,0.2109912,0.2798646
Tender,0.11244,0.272222222,0.325664,0.429927563
Beats n' Bars,0.11,0.13,0.15,0.18
Global X,0.16,0.18,0.21774332,0.2799345
LADY GAGA  JOANNE,0.0777422,0.137692308,0.18711655,0.22960525
Mambo Classics,0.11,0.13,0.15,0.198
Mind Right,0.07,0.126666667,0.2614774,0.5128866
Global Top 50,0.101,0.13,0.15,0.189
Hip Hop Made Me,0.07,0.09,0.133456,0.277745
Lounge - Soft House,0.132333333,0.18,0.206122449,0.256122449
ThrowbackThursday,0.0749,0.14,0.16,0.196696429
Radio 1 Playlist (BBC),0.144722222,0.173773,0.225106838,0.2792353
Powerwalk!,0.10835,0.15,0.17,0.203225806
Sad Beats,0.122442,0.180013418,0.305449928,0.4798365
Fresh Finds,0.0603,0.0722,0.082179487,0.11310054
Chicano Fly Zone,0.119090909,0.139090909,0.166498316,0.2933452
Beast Mode,0.11,0.137142857,0.165838509,0.195838509
State of Mind,0.198364,0.231666667,0.39556,0.5027812
Happy Beats,0.11,0.1400825,0.160137672,0.30384
A1 Hip-Hop,0.088,0.1174,0.1593,0.182454
Para Entrenar,0.11,0.13,0.22023,0.2613
Hella Good New Millenia Hits,0.07666667,0.12452,0.213096,0.2910933
Pop Warmup 130 BPM,0.11,0.13,0.15,0.18
80s Love Songs,0.05275,0.06423,0.0798886,0.1253395
Workout Twerkout,0.109689,0.18,0.23893355,0.4011145
